https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XRP
1547251200,2019-01-12 00:00:00,XRP/USD,0.336,0.341,0.3322,0.3357,3308700.34,9841836.2
1547164800,2019-01-11 00:00:00,XRP/USD,0.336,0.3449,0.3302,0.336,5491388.35,16260236.47
1547078400,2019-01-10 00:00:00,XRP/USD,0.376,0.405,0.323,0.336,30187117.59,84063499.46
1546992000,2019-01-09 00:00:00,XRP/USD,0.3743,0.3799,0.3636,0.376,9942835.24,26659959.77
1546905600,2019-01-08 00:00:00,XRP/USD,0.3735,0.3825,0.3666,0.3743,9558430.8,25516367.59
1546819200,2019-01-07 00:00:00,XRP/USD,0.3768,0.3861,0.3681,0.3735,5347567.04,14180424.02
1546732800,2019-01-06 00:00:00,XRP/USD,0.3611,0.385,0.3544,0.3768,12770358.65,34570949.47
1546646400,2019-01-05 00:00:00,XRP/USD,0.3685,0.3782,0.3501,0.3611,10538957.1,28769487.74
1546560000,2019-01-04 00:00:00,XRP/USD,0.3673,0.3743,0.3584,0.3685,7660462.42,20918575.13
1546473600,2019-01-03 00:00:00,XRP/USD,0.3868,0.3876,0.3636,0.3673,6802697.14,18192439.89
1546387200,2019-01-02 00:00:00,XRP/USD,0.3771,0.3931,0.3697,0.3868,10189832.91,26743320.44
1546300800,2019-01-01 00:00:00,XRP/USD,0.3613,0.3774,0.3578,0.3771,8770587.15,23784953.69
1546214400,2018-12-31 00:00:00,XRP/USD,0.3824,0.3896,0.3562,0.3613,15850382.91,42828017.59
1546128000,2018-12-30 00:00:00,XRP/USD,0.3756,0.3827,0.3685,0.3824,9144692.01,24326019.35
1546041600,2018-12-29 00:00:00,XRP/USD,0.3898,0.3996,0.37,0.3756,15367040.06,39897319.96
1545955200,2018-12-28 00:00:00,XRP/USD,0.3476,0.3959,0.3429,0.3898,17414882.25,46369925.26
1545868800,2018-12-27 00:00:00,XRP/USD,0.3877,0.3899,0.3387,0.3476,11040667.12,30446566.43
1545782400,2018-12-26 00:00:00,XRP/USD,0.3923,0.405,0.3661,0.3877,16355746.88,42608916.83
1545696000,2018-12-25 00:00:00,XRP/USD,0.4137,0.4171,0.3735,0.3923,21119645.66,54346430.69
1545609600,2018-12-24 00:00:00,XRP/USD,0.38,0.4667,0.3797,0.4137,52877804.9,123351427.32
1545523200,2018-12-23 00:00:00,XRP/USD,0.373,0.3965,0.3706,0.38,15561559.12,40753227.78
1545436800,2018-12-22 00:00:00,XRP/USD,0.3666,0.3769,0.3553,0.373,10131730.44,27735396.85
1545350400,2018-12-21 00:00:00,XRP/USD,0.3874,0.3987,0.36,0.3666,19673818.78,52092553.41
1545264000,2018-12-20 00:00:00,XRP/USD,0.3579,0.4018,0.353,0.3874,27919184.15,72990987.74
1545177600,2018-12-19 00:00:00,XRP/USD,0.3618,0.4062,0.3534,0.3579,34611670.52,91724840.83
1545091200,2018-12-18 00:00:00,XRP/USD,0.3381,0.3618,0.3315,0.3618,17920739.9,52030333.59
1545004800,2018-12-17 00:00:00,XRP/USD,0.2931,0.3489,0.2907,0.3381,17012544.7,52926896.76
1544918400,2018-12-16 00:00:00,XRP/USD,0.2904,0.3048,0.2903,0.2931,6243154.63,20999743.85
1544832000,2018-12-15 00:00:00,XRP/USD,0.2938,0.2972,0.2853,0.2904,4513843.28,15554477.65
1544745600,2018-12-14 00:00:00,XRP/USD,0.3041,0.3055,0.288,0.2938,8365275.21,28149852.76
1544659200,2018-12-13 00:00:00,XRP/USD,0.3129,0.3139,0.3003,0.3041,6360856.48,20702682.62
1544572800,2018-12-12 00:00:00,XRP/USD,0.3039,0.3186,0.3019,0.3129,6245269.38,20041456.82
1544486400,2018-12-11 00:00:00,XRP/USD,0.3075,0.319,0.299,0.3039,6982486.59,22846281.06
1544400000,2018-12-10 00:00:00,XRP/USD,0.317,0.3218,0.3002,0.3075,7738951.3,25054866.13
1544313600,2018-12-09 00:00:00,XRP/USD,0.3107,0.3295,0.3048,0.317,9298026.36,29397350.04
1544227200,2018-12-08 00:00:00,XRP/USD,0.3058,0.3408,0.2941,0.3107,17052808.02,54806451.08
1544140800,2018-12-07 00:00:00,XRP/USD,0.3106,0.3196,0.2923,0.3058,20727788.3,68100810.71
1544054400,2018-12-06 00:00:00,XRP/USD,0.3395,0.3481,0.3065,0.3106,20921938.02,62965337.78
1543968000,2018-12-05 00:00:00,XRP/USD,0.3548,0.3558,0.3379,0.3395,16303976.02,47029821.23
1543881600,2018-12-04 00:00:00,XRP/USD,0.3499,0.3685,0.34,0.3548,14317233.6,40199036.53
1543795200,2018-12-03 00:00:00,XRP/USD,0.3719,0.3725,0.3463,0.3499,14247006.65,39841477.07
1543708800,2018-12-02 00:00:00,XRP/USD,0.377,0.3859,0.3666,0.3719,11706427.86,31306889.96
1543622400,2018-12-01 00:00:00,XRP/USD,0.3655,0.3831,0.3579,0.377,12245307.19,32885710.76
1543536000,2018-11-30 00:00:00,XRP/USD,0.3833,0.3857,0.3552,0.3655,18431686.78,50050442.36
1543449600,2018-11-29 00:00:00,XRP/USD,0.395,0.3985,0.3726,0.3833,24694416.22,64201986.44
1543363200,2018-11-28 00:00:00,XRP/USD,0.3662,0.4079,0.3661,0.395,28542121.56,73703257.6
1543276800,2018-11-27 00:00:00,XRP/USD,0.3636,0.3792,0.3466,0.3662,25168973.52,70157957.36
1543190400,2018-11-26 00:00:00,XRP/USD,0.3827,0.3989,0.3461,0.3636,49865751.92,134929827.21
1543104000,2018-11-25 00:00:00,XRP/USD,0.3802,0.3963,0.329,0.3827,67179938.32,187985783.88
1543017600,2018-11-24 00:00:00,XRP/USD,0.4147,0.4287,0.3687,0.3802,35289463.47,88742263.29
1542931200,2018-11-23 00:00:00,XRP/USD,0.4275,0.4342,0.3987,0.4147,26742713.78,64565271.04
1542844800,2018-11-22 00:00:00,XRP/USD,0.4534,0.4571,0.425,0.4275,12362689.48,27999852.25
1542758400,2018-11-21 00:00:00,XRP/USD,0.4433,0.469,0.418,0.4534,29513454.91,66226295.1
1542672000,2018-11-20 00:00:00,XRP/USD,0.4826,0.5089,0.4118,0.4433,88047642.88,192028356.91
1542585600,2018-11-19 00:00:00,XRP/USD,0.5157,0.5159,0.4662,0.4826,69157767.56,141177718.85
1542499200,2018-11-18 00:00:00,XRP/USD,0.4981,0.5313,0.4951,0.5157,34047372.52,66101904.34
1542412800,2018-11-17 00:00:00,XRP/USD,0.4781,0.5048,0.4699,0.4981,19878619.89,40681682.04
1542326400,2018-11-16 00:00:00,XRP/USD,0.4896,0.495,0.465,0.4781,23509156.63,49209367.79
1542240000,2018-11-15 00:00:00,XRP/USD,0.4845,0.4949,0.4326,0.4896,53894969.33,115767186.04
1542153600,2018-11-14 00:00:00,XRP/USD,0.5174,0.52,0.4153,0.4845,67557404.27,144386335.03
1542067200,2018-11-13 00:00:00,XRP/USD,0.524,0.5343,0.5115,0.5174,24348163.26,46531106.05
1541980800,2018-11-12 00:00:00,XRP/USD,0.51,0.5352,0.5052,0.524,21958254.27,42151528.5
1541894400,2018-11-11 00:00:00,XRP/USD,0.5094,0.5121,0.4978,0.51,7975539.39,15775911.79
1541808000,2018-11-10 00:00:00,XRP/USD,0.5045,0.5178,0.5032,0.5094,7461570.83,14632146.86
1541721600,2018-11-09 00:00:00,XRP/USD,0.4968,0.5216,0.4958,0.5045,21311985.56,42014405.38
1541635200,2018-11-08 00:00:00,XRP/USD,0.5408,0.5463,0.4935,0.4968,35654191.94,69309929.87
1541548800,2018-11-07 00:00:00,XRP/USD,0.5548,0.5554,0.5284,0.5408,25590712.26,47506499.95
1541462400,2018-11-06 00:00:00,XRP/USD,0.5014,0.57,0.5012,0.5548,78564560.39,146944058.56
1541376000,2018-11-05 00:00:00,XRP/USD,0.4701,0.5058,0.4641,0.5014,30926083.14,63789506.24
1541289600,2018-11-04 00:00:00,XRP/USD,0.4569,0.4785,0.4493,0.4701,17339603.31,37323095.81
1541203200,2018-11-03 00:00:00,XRP/USD,0.4627,0.4646,0.4552,0.4569,5808695.95,12670498.93
1541116800,2018-11-02 00:00:00,XRP/USD,0.4611,0.4679,0.459,0.4627,13266131.32,28613924.22
1541030400,2018-11-01 00:00:00,XRP/USD,0.4538,0.4612,0.4501,0.4611,8837986.37,19380830.56
1540944000,2018-10-31 00:00:00,XRP/USD,0.4473,0.4613,0.4377,0.4538,13999354.92,31142857.39
1540857600,2018-10-30 00:00:00,XRP/USD,0.4454,0.4535,0.4439,0.4473,9330531.54,20811789.12
1540771200,2018-10-29 00:00:00,XRP/USD,0.464,0.4652,0.4351,0.4454,19696093.75,43883548.22
1540684800,2018-10-28 00:00:00,XRP/USD,0.4605,0.468,0.4582,0.464,6959887.31,15051643.58
1540598400,2018-10-27 00:00:00,XRP/USD,0.4666,0.4672,0.4566,0.4605,9811898.21,21275126.95
1540512000,2018-10-26 00:00:00,XRP/USD,0.4635,0.4708,0.4583,0.4666,11695118.23,25178255.79
1540425600,2018-10-25 00:00:00,XRP/USD,0.4639,0.4729,0.4575,0.4635,15851450.24,34162628.21
1540339200,2018-10-24 00:00:00,XRP/USD,0.4696,0.4781,0.4611,0.4639,15894720.77,33805399.8
1540252800,2018-10-23 00:00:00,XRP/USD,0.4614,0.4853,0.4445,0.4696,26494753.0,57300664.18
1540166400,2018-10-22 00:00:00,XRP/USD,0.4647,0.4682,0.4554,0.4614,8592454.42,18625716.21
1540080000,2018-10-21 00:00:00,XRP/USD,0.468,0.4781,0.463,0.4647,9277160.67,19730804.09
1539993600,2018-10-20 00:00:00,XRP/USD,0.4606,0.4726,0.4562,0.468,9444691.88,20241009.16
1539907200,2018-10-19 00:00:00,XRP/USD,0.4681,0.4722,0.457,0.4606,13261998.51,28694883.13
1539820800,2018-10-18 00:00:00,XRP/USD,0.4839,0.4944,0.456,0.4681,21175019.85,44747873.1
1539734400,2018-10-17 00:00:00,XRP/USD,0.4842,0.4975,0.4714,0.4839,25128518.67,51935852.9
1539648000,2018-10-16 00:00:00,XRP/USD,0.4605,0.4881,0.4547,0.4842,25611779.54,54152398.52
1539561600,2018-10-15 00:00:00,XRP/USD,0.4096,0.525,0.3982,0.4605,83565907.68,180286429.59
1539475200,2018-10-14 00:00:00,XRP/USD,0.4225,0.43,0.3993,0.4096,17262679.5,41141314.52
1539388800,2018-10-13 00:00:00,XRP/USD,0.4204,0.4316,0.4169,0.4225,13097429.63,30947214.17
1539302400,2018-10-12 00:00:00,XRP/USD,0.3832,0.4489,0.378,0.4204,51718813.35,122595126.89
1539216000,2018-10-11 00:00:00,XRP/USD,0.4665,0.4666,0.3776,0.3832,62557514.23,150995893.08
1539129600,2018-10-10 00:00:00,XRP/USD,0.4819,0.4819,0.4621,0.4665,16165914.39,34442424.18
1539043200,2018-10-09 00:00:00,XRP/USD,0.4933,0.4936,0.4692,0.4819,17782648.07,36931706.38
1538956800,2018-10-08 00:00:00,XRP/USD,0.4828,0.502,0.4792,0.4933,27263874.32,55452514.61
1538870400,2018-10-07 00:00:00,XRP/USD,0.4888,0.4909,0.4677,0.4828,23075825.13,48327373.64
1538784000,2018-10-06 00:00:00,XRP/USD,0.5206,0.5255,0.47,0.4888,40557732.37,82395495.73
1538697600,2018-10-05 00:00:00,XRP/USD,0.5288,0.533,0.5104,0.5206,34195748.07,65687053.11
1538611200,2018-10-04 00:00:00,XRP/USD,0.5284,0.5496,0.5256,0.5288,25919735.82,48300417.92
1538524800,2018-10-03 00:00:00,XRP/USD,0.5173,0.5395,0.5067,0.5284,51416262.4,98140510.04
1538438400,2018-10-02 00:00:00,XRP/USD,0.5778,0.581,0.513,0.5173,50730051.91,91458965.21
1538352000,2018-10-01 00:00:00,XRP/USD,0.582,0.6059,0.5312,0.5778,104854229.38,183992667.53
1538265600,2018-09-30 00:00:00,XRP/USD,0.5691,0.6243,0.5588,0.582,86036086.62,145531272.66
1538179200,2018-09-29 00:00:00,XRP/USD,0.54,0.5973,0.523,0.5691,70354210.9,125154880.74
1538092800,2018-09-28 00:00:00,XRP/USD,0.5433,0.5524,0.5123,0.54,53625917.11,100406336.28
1538006400,2018-09-27 00:00:00,XRP/USD,0.5132,0.5557,0.5067,0.5433,56445817.16,106307711.76
1537920000,2018-09-26 00:00:00,XRP/USD,0.5253,0.5745,0.4837,0.5132,163572548.03,309597795.42
1537833600,2018-09-25 00:00:00,XRP/USD,0.4922,0.548,0.4355,0.5253,135291319.44,286056036.92
1537747200,2018-09-24 00:00:00,XRP/USD,0.5713,0.5842,0.4827,0.4922,77868327.73,147638165.9
1537660800,2018-09-23 00:00:00,XRP/USD,0.5741,0.6,0.5557,0.5713,60161403.1,104615142.53
1537574400,2018-09-22 00:00:00,XRP/USD,0.565,0.627,0.4921,0.5741,165241359.98,293689756.4
1537488000,2018-09-21 00:00:00,XRP/USD,0.4483,0.7913,0.426,0.565,423946504.76,740947533.33
1537401600,2018-09-20 00:00:00,XRP/USD,0.3266,0.503,0.3215,0.4483,118837475.49,295321445.82
1537315200,2018-09-19 00:00:00,XRP/USD,0.319,0.3356,0.3106,0.3266,33410133.83,103369933.89
1537228800,2018-09-18 00:00:00,XRP/USD,0.2704,0.3373,0.2689,0.319,46622587.09,149652535.67
1537142400,2018-09-17 00:00:00,XRP/USD,0.281,0.2836,0.2665,0.2704,10252486.56,37370568.34
1537056000,2018-09-16 00:00:00,XRP/USD,0.2803,0.2823,0.2736,0.281,4079965.55,14649598.85
1536969600,2018-09-15 00:00:00,XRP/USD,0.276,0.2851,0.2755,0.2803,3895067.44,13880064.46
1536883200,2018-09-14 00:00:00,XRP/USD,0.2795,0.2852,0.271,0.276,9420040.2,33851913.37
1536796800,2018-09-13 00:00:00,XRP/USD,0.2699,0.2858,0.2672,0.2795,12153202.49,43850876.72
1536710400,2018-09-12 00:00:00,XRP/USD,0.2633,0.2739,0.2532,0.2699,11802349.97,44862538.42
1536624000,2018-09-11 00:00:00,XRP/USD,0.2698,0.275,0.2521,0.2633,14288279.19,54470910.63
1536537600,2018-09-10 00:00:00,XRP/USD,0.2759,0.2824,0.26,0.2698,20278736.49,74735212.42
1536451200,2018-09-09 00:00:00,XRP/USD,0.2768,0.291,0.2707,0.2759,11492766.06,40922934.0
1536364800,2018-09-08 00:00:00,XRP/USD,0.2869,0.294,0.2686,0.2768,8053179.8,28802192.07
1536278400,2018-09-07 00:00:00,XRP/USD,0.3017,0.3042,0.2807,0.2869,10510049.11,35871180.9
1536192000,2018-09-06 00:00:00,XRP/USD,0.2789,0.3051,0.267,0.3017,20367661.21,71030281.9
1536105600,2018-09-05 00:00:00,XRP/USD,0.3304,0.3335,0.278,0.2789,27309084.35,90300316.24
1536019200,2018-09-04 00:00:00,XRP/USD,0.3343,0.3411,0.3277,0.3304,14606346.88,43704993.83
1535932800,2018-09-03 00:00:00,XRP/USD,0.3421,0.3443,0.3325,0.3343,6987210.39,20735979.48
1535846400,2018-09-02 00:00:00,XRP/USD,0.3472,0.3498,0.336,0.3421,8596896.89,25106311.96
1535760000,2018-09-01 00:00:00,XRP/USD,0.335,0.354,0.3348,0.3472,10018699.86,29116452.07
1535673600,2018-08-31 00:00:00,XRP/USD,0.3348,0.3411,0.3273,0.335,8033676.28,24081438.0
1535587200,2018-08-30 00:00:00,XRP/USD,0.3447,0.3465,0.323,0.3348,12990247.01,39037573.9
1535500800,2018-08-29 00:00:00,XRP/USD,0.3509,0.355,0.3381,0.3447,15189368.85,43900372.14
1535414400,2018-08-28 00:00:00,XRP/USD,0.339,0.357,0.3345,0.3509,22067957.72,63703189.0
1535328000,2018-08-27 00:00:00,XRP/USD,0.3227,0.3402,0.3214,0.339,14106004.58,42870835.34
1535241600,2018-08-26 00:00:00,XRP/USD,0.3272,0.3285,0.3181,0.3227,4209302.95,13053504.96
1535155200,2018-08-25 00:00:00,XRP/USD,0.3269,0.3324,0.3218,0.3272,3741497.06,11439484.28
1535068800,2018-08-24 00:00:00,XRP/USD,0.3256,0.3309,0.3154,0.3269,11842487.01,36760133.03
1534982400,2018-08-23 00:00:00,XRP/USD,0.3178,0.3295,0.3151,0.3256,14409332.66,44945286.35
1534896000,2018-08-22 00:00:00,XRP/USD,0.3339,0.3571,0.3103,0.3178,20879795.5,63125078.32
1534809600,2018-08-21 00:00:00,XRP/USD,0.315,0.3383,0.313,0.3339,13004330.52,39597981.16
1534723200,2018-08-20 00:00:00,XRP/USD,0.3409,0.3509,0.3131,0.315,18522885.59,55895524.19
1534636800,2018-08-19 00:00:00,XRP/USD,0.3284,0.3522,0.318,0.3409,18001627.46,53133215.46
1534550400,2018-08-18 00:00:00,XRP/USD,0.3672,0.371,0.3131,0.3284,23860894.27,70751048.03
1534464000,2018-08-17 00:00:00,XRP/USD,0.2918,0.3742,0.2907,0.3672,25743970.47,77706139.34
1534377600,2018-08-16 00:00:00,XRP/USD,0.2803,0.3032,0.2756,0.2918,10870425.79,37326738.92
1534291200,2018-08-15 00:00:00,XRP/USD,0.2728,0.3021,0.2728,0.2803,16936877.47,58792590.77
1534204800,2018-08-14 00:00:00,XRP/USD,0.2742,0.2776,0.2465,0.2728,12522226.17,48166748.2
1534118400,2018-08-13 00:00:00,XRP/USD,0.2956,0.31,0.2709,0.2742,10098680.48,34940096.71
1534032000,2018-08-12 00:00:00,XRP/USD,0.2978,0.3098,0.2941,0.2956,7033838.36,23382073.45
1533945600,2018-08-11 00:00:00,XRP/USD,0.3184,0.3196,0.288,0.2978,16111926.94,53490569.67
1533859200,2018-08-10 00:00:00,XRP/USD,0.3436,0.346,0.3125,0.3184,14534039.39,44322489.88
1533772800,2018-08-09 00:00:00,XRP/USD,0.3323,0.3571,0.3278,0.3436,20954578.45,61196316.88
1533686400,2018-08-08 00:00:00,XRP/USD,0.378,0.3782,0.3192,0.3323,35574039.08,104158868.76
1533600000,2018-08-07 00:00:00,XRP/USD,0.4128,0.4157,0.3743,0.378,19377785.05,48607733.75
1533513600,2018-08-06 00:00:00,XRP/USD,0.4348,0.4371,0.4026,0.4128,12228776.48,29121583.42
1533427200,2018-08-05 00:00:00,XRP/USD,0.4296,0.4374,0.4271,0.4348,4259117.0,9870974.18
1533340800,2018-08-04 00:00:00,XRP/USD,0.4403,0.4452,0.4278,0.4296,4727812.72,10880000.9
1533254400,2018-08-03 00:00:00,XRP/USD,0.4303,0.446,0.4252,0.4403,8726958.98,19969494.55
1533168000,2018-08-02 00:00:00,XRP/USD,0.4464,0.4487,0.4299,0.4303,5409475.92,12397375.0
1533081600,2018-08-01 00:00:00,XRP/USD,0.4355,0.4631,0.4258,0.4464,13679101.49,30803520.0
1532995200,2018-07-31 00:00:00,XRP/USD,0.446,0.4461,0.4271,0.4355,6736191.05,15489887.23
1532908800,2018-07-30 00:00:00,XRP/USD,0.4531,0.4563,0.4344,0.446,7425547.79,16645700.63
1532822400,2018-07-29 00:00:00,XRP/USD,0.4583,0.4589,0.4504,0.4531,3130895.97,6895414.47
1532736000,2018-07-28 00:00:00,XRP/USD,0.4554,0.4593,0.448,0.4583,3542795.09,7811278.36
1532649600,2018-07-27 00:00:00,XRP/USD,0.4495,0.4604,0.4447,0.4554,5939565.27,13118677.1
1532563200,2018-07-26 00:00:00,XRP/USD,0.4593,0.4703,0.447,0.4495,7623283.63,16580364.88
1532476800,2018-07-25 00:00:00,XRP/USD,0.4576,0.4689,0.4518,0.4593,7893894.81,17123057.69
1532390400,2018-07-24 00:00:00,XRP/USD,0.445,0.4707,0.438,0.4576,12935570.97,28386025.82
1532304000,2018-07-23 00:00:00,XRP/USD,0.4488,0.4645,0.4417,0.445,8598824.49,19021994.25
1532217600,2018-07-22 00:00:00,XRP/USD,0.4546,0.463,0.4463,0.4488,4876614.82,10728109.55
1532131200,2018-07-21 00:00:00,XRP/USD,0.4445,0.4591,0.4341,0.4546,4760201.02,10568355.01
1532044800,2018-07-20 00:00:00,XRP/USD,0.477,0.477,0.4303,0.4445,14119821.83,31410103.44
1531958400,2018-07-19 00:00:00,XRP/USD,0.4895,0.4949,0.4714,0.477,9124125.61,18941879.71
1531872000,2018-07-18 00:00:00,XRP/USD,0.507,0.5247,0.476,0.4895,17887325.45,35645943.75
1531785600,2018-07-17 00:00:00,XRP/USD,0.4824,0.52,0.4688,0.507,16445317.15,33137156.14
1531699200,2018-07-16 00:00:00,XRP/USD,0.4478,0.4848,0.4429,0.4824,12258470.58,26415622.82
1531612800,2018-07-15 00:00:00,XRP/USD,0.4386,0.4502,0.4357,0.4478,4824911.41,10838931.43
1531526400,2018-07-14 00:00:00,XRP/USD,0.4378,0.4438,0.4319,0.4386,3209287.44,7327721.47
1531440000,2018-07-13 00:00:00,XRP/USD,0.4383,0.4451,0.4308,0.4378,6922686.89,15772649.24
1531353600,2018-07-12 00:00:00,XRP/USD,0.449,0.4493,0.4242,0.4383,9405358.15,21587465.4
1531267200,2018-07-11 00:00:00,XRP/USD,0.4427,0.4516,0.4391,0.449,6259164.54,14025809.16
1531180800,2018-07-10 00:00:00,XRP/USD,0.4733,0.4741,0.4386,0.4427,11384539.72,25134433.11
1531094400,2018-07-09 00:00:00,XRP/USD,0.4787,0.4823,0.4712,0.4733,5973725.7,12546246.58
1531008000,2018-07-08 00:00:00,XRP/USD,0.4852,0.4895,0.4743,0.4787,9014854.35,18648092.97
1530921600,2018-07-07 00:00:00,XRP/USD,0.4764,0.4874,0.4642,0.4852,6444770.5,13625940.69
1530835200,2018-07-06 00:00:00,XRP/USD,0.4771,0.4815,0.459,0.4764,8397769.2,17846775.25
1530748800,2018-07-05 00:00:00,XRP/USD,0.4924,0.5047,0.4691,0.4771,12861579.44,26577020.28
1530662400,2018-07-04 00:00:00,XRP/USD,0.4844,0.5075,0.4747,0.4924,11822999.11,24043481.27
1530576000,2018-07-03 00:00:00,XRP/USD,0.4903,0.52,0.4782,0.4844,14683881.9,29472513.12
1530489600,2018-07-02 00:00:00,XRP/USD,0.4612,0.4958,0.4526,0.4903,13190822.35,27680405.83
1530403200,2018-07-01 00:00:00,XRP/USD,0.4684,0.4697,0.4497,0.4612,7463338.96,16264563.98
1530316800,2018-06-30 00:00:00,XRP/USD,0.4536,0.4845,0.4534,0.4684,13129214.47,28061076.61
1530230400,2018-06-29 00:00:00,XRP/USD,0.4466,0.4609,0.424,0.4536,12227968.69,27765068.81
1530144000,2018-06-28 00:00:00,XRP/USD,0.4712,0.4737,0.4433,0.4466,8382647.81,18392154.66
1530057600,2018-06-27 00:00:00,XRP/USD,0.4522,0.4759,0.4479,0.4712,10313030.68,22310313.1
1529971200,2018-06-26 00:00:00,XRP/USD,0.4805,0.4834,0.4507,0.4522,7404041.35,15756588.17
1529884800,2018-06-25 00:00:00,XRP/USD,0.4748,0.492,0.4721,0.4805,8733808.3,18180715.79
1529798400,2018-06-24 00:00:00,XRP/USD,0.4899,0.4965,0.4385,0.4748,19820727.43,42793795.22
1529712000,2018-06-23 00:00:00,XRP/USD,0.4813,0.496,0.473,0.4899,9015986.35,18574698.47
1529625600,2018-06-22 00:00:00,XRP/USD,0.5342,0.5351,0.469,0.4813,26355598.39,52927627.21
1529539200,2018-06-21 00:00:00,XRP/USD,0.5396,0.5496,0.5301,0.5342,6117075.21,11350130.67
1529452800,2018-06-20 00:00:00,XRP/USD,0.5492,0.5506,0.5224,0.5396,9536638.37,17849394.99
1529366400,2018-06-19 00:00:00,XRP/USD,0.5392,0.561,0.534,0.5492,10657334.27,19567460.38
1529280000,2018-06-18 00:00:00,XRP/USD,0.526,0.5512,0.5037,0.5392,18114694.04,34540246.77
1529193600,2018-06-17 00:00:00,XRP/USD,0.532,0.5411,0.5212,0.526,6359166.47,12037569.46
1529107200,2018-06-16 00:00:00,XRP/USD,0.5334,0.5383,0.518,0.532,12881571.55,24316508.46
1529020800,2018-06-15 00:00:00,XRP/USD,0.5571,0.56,0.5278,0.5334,14294858.57,26265054.29
1528934400,2018-06-14 00:00:00,XRP/USD,0.5295,0.5685,0.5188,0.5571,24418403.01,44654509.51
1528848000,2018-06-13 00:00:00,XRP/USD,0.5566,0.562,0.5037,0.5295,25171425.69,47475377.2
1528761600,2018-06-12 00:00:00,XRP/USD,0.5982,0.5982,0.5421,0.5566,19068142.94,33661865.47
1528675200,2018-06-11 00:00:00,XRP/USD,0.5805,0.6007,0.5582,0.5982,16006561.08,27776766.53
1528588800,2018-06-10 00:00:00,XRP/USD,0.6569,0.6569,0.5505,0.5805,37173712.57,62340149.28
1528502400,2018-06-09 00:00:00,XRP/USD,0.6738,0.6802,0.655,0.6569,7368852.78,11036910.23
1528416000,2018-06-08 00:00:00,XRP/USD,0.6777,0.6798,0.6586,0.6738,11578424.02,17295398.48
1528329600,2018-06-07 00:00:00,XRP/USD,0.6744,0.6888,0.6695,0.6777,14124818.22,20797847.02
1528243200,2018-06-06 00:00:00,XRP/USD,0.6744,0.6832,0.655,0.6744,14612216.58,21836809.05
1528156800,2018-06-05 00:00:00,XRP/USD,0.6547,0.6854,0.6322,0.6744,20375064.78,30842254.79
1528070400,2018-06-04 00:00:00,XRP/USD,0.6885,0.705,0.6338,0.6547,28414669.24,42730193.51
1527984000,2018-06-03 00:00:00,XRP/USD,0.6431,0.6889,0.6381,0.6885,21484731.55,32550080.33
1527897600,2018-06-02 00:00:00,XRP/USD,0.6214,0.6528,0.6141,0.6431,18916106.98,29676453.74
1527811200,2018-06-01 00:00:00,XRP/USD,0.611,0.625,0.6038,0.6214,15140225.2,24716202.08
1527724800,2018-05-31 00:00:00,XRP/USD,0.6005,0.6214,0.5897,0.611,17708206.41,29035458.66
1527638400,2018-05-30 00:00:00,XRP/USD,0.6001,0.6284,0.583,0.6005,20418966.31,33704587.68
1527552000,2018-05-29 00:00:00,XRP/USD,0.5472,0.6098,0.544,0.6001,26329595.61,45635578.33
1527465600,2018-05-28 00:00:00,XRP/USD,0.6041,0.607,0.5454,0.5472,27074329.19,47038757.8
1527379200,2018-05-27 00:00:00,XRP/USD,0.6087,0.6125,0.5965,0.6041,12169573.83,20172995.03
1527292800,2018-05-26 00:00:00,XRP/USD,0.6055,0.6263,0.5973,0.6087,12327809.59,20104143.17
1527206400,2018-05-25 00:00:00,XRP/USD,0.629,0.6338,0.593,0.6055,26562224.08,43459263.4
1527120000,2018-05-24 00:00:00,XRP/USD,0.5895,0.6376,0.575,0.629,33434187.18,54901562.49
1527033600,2018-05-23 00:00:00,XRP/USD,0.6377,0.6442,0.5749,0.5895,46635709.92,76899118.09
1526947200,2018-05-22 00:00:00,XRP/USD,0.675,0.6768,0.635,0.6377,16899235.49,25614738.13
1526860800,2018-05-21 00:00:00,XRP/USD,0.699,0.7031,0.6676,0.675,14609655.26,21312343.19
1526774400,2018-05-20 00:00:00,XRP/USD,0.6748,0.7064,0.6673,0.699,17430294.78,25343510.13
1526688000,2018-05-19 00:00:00,XRP/USD,0.6765,0.6912,0.6595,0.6748,15970727.93,23689351.87
1526601600,2018-05-18 00:00:00,XRP/USD,0.6586,0.6838,0.6454,0.6765,27402978.76,41194079.79
1526515200,2018-05-17 00:00:00,XRP/USD,0.7076,0.7122,0.6497,0.6586,22091601.14,32383842.69
1526428800,2018-05-16 00:00:00,XRP/USD,0.6895,0.7094,0.657,0.7076,22331798.89,32784982.8
1526342400,2018-05-15 00:00:00,XRP/USD,0.7269,0.75,0.6805,0.6895,28300364.96,39426232.04
1526256000,2018-05-14 00:00:00,XRP/USD,0.7275,0.75,0.686,0.7269,48565011.31,67356127.35
1526169600,2018-05-13 00:00:00,XRP/USD,0.6829,0.7479,0.6621,0.7275,33794306.48,47715947.9
1526083200,2018-05-12 00:00:00,XRP/USD,0.678,0.7106,0.6266,0.6829,46743563.0,69640516.13
1525996800,2018-05-11 00:00:00,XRP/USD,0.748,0.7551,0.6467,0.678,88535963.64,128285528.71
